task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action
623	9d/6156b8	72059c09-c27e-4d28-9864-f6c804241fde	RUN:HV:TAXONOMY:KRAKEN	-	RUN:HV:TAXONOMY:KRAKEN (3)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:26:09.307	2024-10-16 15:26:28.651	2024-10-16 15:28:38.678	2m 29s	1m 52s	harmon-queue	84.8%	32.2%	77.3 GB	77.8 GB	77.3 GB	77.8 GB	77.8 GB	1.3 MB	377	364	0	0	173684	51310	-	s3://nao-harmon/test-dedup-cc2021/work/9d/6156b8ed856b7b863c231b1fe46c34	-	-
657	ef/c93921	6437734f-d8d9-4de1-a0a9-d8581f1d4e2c	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (5)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:28:09.176	2024-10-16 15:28:38.678	2024-10-16 15:28:38.728	29.6s	629ms	harmon-queue	204.5%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	5.3 MB	317.1 KB	2564	245	0	32 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/ef/c939218f5a43e1cf64d2ae55d52961	-	-
679	06/f19374	656f15d6-069d-4277-ab1f-9f8b7ad7733e	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (8)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:28:29.210	2024-10-16 15:28:38.733	2024-10-16 15:28:38.839	9.6s	706ms	harmon-queue	545.2%	0.0%	3 MB	3.9 MB	3 MB	3.9 MB	11 MB	5.8 MB	2882	428	0	32 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/06/f193742a21b991277399484312ecce	-	-
677	2f/492576	4e5bfdd8-ef69-466e-b452-7abdefc8b02b	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (6)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:28:29.225	2024-10-16 15:28:38.839	2024-10-16 15:28:38.913	9.7s	684ms	harmon-queue	334.2%	0.0%	3 MB	3.9 MB	3 MB	3.9 MB	8.5 MB	3.4 MB	2726	347	0	32 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/2f/49257649ffad51a8fd55883b7367dd	-	-
681	02/429ec8	cda4812e-524e-449e-bb35-ffe004839637	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (9)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:28:29.314	2024-10-16 15:28:38.914	2024-10-16 15:28:38.929	9.6s	671ms	harmon-queue	532.6%	0.0%	2.8 MB	3.9 MB	2.8 MB	3.9 MB	9.5 MB	4.5 MB	2773	379	0	32 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/02/429ec8695a8001cbbbf46ff9698d3f	-	-
577	68/7967f2	767fce8f-43bf-4cbd-b549-e2c9c0a1aa34	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (18)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:24:59.108	2024-10-16 15:25:18.625	2024-10-16 15:28:48.631	3m 50s	3m	harmon-queue	102.1%	0.0%	42.9 MB	1.4 GB	44.3 MB	1.4 GB	144.9 MB	130 MB	64260	2547	0	168 KB	4203	818	-	s3://nao-harmon/test-dedup-cc2021/work/68/7967f2a86d0cf944eca5efe917d158	-	-
634	b1/17afb1	4bfcbb4d-ac46-43d9-b6cb-5f37e60b2066	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP (17)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:26:39.003	2024-10-16 15:28:08.777	2024-10-16 15:28:48.703	2m 10s	36s	harmon-queue	47.0%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	604.1 MB	456.7 MB	900818	1010376	0	0	1902034	7781	-	s3://nao-harmon/test-dedup-cc2021/work/b1/17afb143b07bfec91c9b2d6603f8e2	-	-
672	6d/d6605a	f1eacfda-cee8-420f-a4a4-b88f21c3a823	RUN:HV:TAXONOMY:BRACKEN	-	RUN:HV:TAXONOMY:BRACKEN (3)	COMPLETED	0	-	wave.seqera.io/wt/9dfc3002c8d7/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-16 15:28:28.999	2024-10-16 15:28:38.732	2024-10-16 15:28:48.820	19.8s	443ms	harmon-queue	52.3%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	5.2 MB	2.6 KB	964	30	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/6d/d6605a901d7d8d7a840b62f906d1f9	-	-
674	ee/91924e	31ef5482-d3c5-4d4b-a7bf-c284b26d4530	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (18)	COMPLETED	0	-	wave.seqera.io/wt/63667ca34560/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-16 15:28:29.005	2024-10-16 15:28:48.820	2024-10-16 15:28:48.847	19.8s	1.3s	harmon-queue	74.5%	0.0%	65.6 MB	67.6 MB	65.6 MB	67.6 MB	125.6 MB	16.1 MB	16206	2080	0	0	1991	2	-	s3://nao-harmon/test-dedup-cc2021/work/ee/91924eec10306ac3bde9bcb603a712	-	-
676	65/e7572d	5c4a73c4-1ac2-43f0-acd1-49010206529b	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS (1)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:28:29.105	2024-10-16 15:28:38.733	2024-10-16 15:28:48.951	19.8s	1.7s	harmon-queue	295.1%	0.0%	112.8 MB	4.4 GB	112.8 MB	4.4 GB	17.7 MB	3.5 KB	2261	26	0	0	70	9	-	s3://nao-harmon/test-dedup-cc2021/work/65/e7572d7b3d6d0ecbd65ef5ed33e851	-	-
678	2d/fe7013	e298f878-b293-4e0e-884b-65a213e38eb1	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (7)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:28:29.302	2024-10-16 15:28:38.913	2024-10-16 15:28:48.968	19.7s	714ms	harmon-queue	569.0%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	10.5 MB	5.4 MB	2833	413	0	32 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/2d/fe7013cec366b9e2d90c20aa6b1135	-	-
680	91/a6d4a6	82409637-2f9f-43af-94c6-b7b60a8972b1	RUN:PROFILE:TAXONOMY_RIBO:MERGE_BRACKEN	-	RUN:PROFILE:TAXONOMY_RIBO:MERGE_BRACKEN	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:28:29.438	2024-10-16 15:28:38.930	2024-10-16 15:28:48.984	19.5s	1.8s	harmon-queue	281.3%	0.0%	112.8 MB	4.4 GB	112.8 MB	4.4 GB	17.9 MB	3.1 KB	2299	139	0	0	69	21	-	s3://nao-harmon/test-dedup-cc2021/work/91/a6d4a675b55ba5159c6b754754f4d6	-	-
685	27/a317d6	bc0af63d-e200-44ec-9fbd-6bd56561d7a5	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP	-	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP (5)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:39.056	2024-10-16 15:28:49.001	2024-10-16 15:28:49.018	10s	0ms	harmon-queue	21.3%	0.0%	708 KB	6 MB	708 KB	6 MB	297 KB	207.9 KB	453	533	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/27/a317d6532bf3afdc0e32c2372b1331	-	-
651	d2/96d5f0	93b0b45a-83a9-4213-9c49-1453aba7d757	RUN:HV:TAXONOMY:JOIN_FASTQ	-	RUN:HV:TAXONOMY:JOIN_FASTQ (6)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:28:09.000	2024-10-16 15:28:48.706	2024-10-16 15:28:58.815	49.8s	3.3s	harmon-queue	126.1%	0.0%	42.9 MB	1.4 GB	44.3 MB	1.4 GB	7.1 MB	1.6 MB	1944	61	0	168 KB	103	47	-	s3://nao-harmon/test-dedup-cc2021/work/d2/96d5f0e506e4f134bbab7122417eb9	-	-
649	97/8d6dac	6ff9ae1d-8848-49b6-ac2a-1a831ea9f7b3	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (1)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:28:08.997	2024-10-16 15:28:48.705	2024-10-16 15:28:58.801	49.8s	2.4s	harmon-queue	130.8%	0.1%	124 MB	4.5 GB	124 MB	4.5 GB	17.7 MB	5.6 KB	2260	25	0	0	22	31	-	s3://nao-harmon/test-dedup-cc2021/work/97/8d6dac34b09a490103d340e9c1999e	-	-
637	09/658e28	64db7ce1-08f8-40ac-9f9a-f0030564cac8	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (13)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:26:39.257	2024-10-16 15:26:48.774	2024-10-16 15:28:58.698	2m 19s	2m 5s	harmon-queue	504.7%	23.8%	57.1 GB	68 GB	57.1 GB	68 GB	38.8 GB	2.9 MB	2542273	535	20 KB	296 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/09/658e280718751c4588376715dedbdc	-	-
654	19/a705c1	ee357796-0def-4c01-aea1-bafa002be3a5	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE	-	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE (7)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:08.982	2024-10-16 15:28:58.698	2024-10-16 15:28:58.787	49.8s	0ms	harmon-queue	26.7%	0.0%	648 KB	6 MB	648 KB	6 MB	960.3 KB	519.3 KB	1281	2261	0	0	5	1	-	s3://nao-harmon/test-dedup-cc2021/work/19/a705c1661caa83976b107aa7de2f30	-	-
638	79/24a13f	c0354ce7-da29-47b8-8926-934b007a8231	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (14)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:26:39.239	2024-10-16 15:26:48.774	2024-10-16 15:28:58.684	2m 19s	2m	harmon-queue	553.2%	24.8%	59.5 GB	68 GB	59.5 GB	68 GB	38.8 GB	2.9 MB	2542274	534	40 KB	292 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/79/24a13fbfbaeaa07e18ebb68cf601da	-	-
652	6c/84afb8	b4eb20f3-513a-4952-abf6-91d1fd36004d	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE	-	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE (6)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:09.078	2024-10-16 15:28:48.706	2024-10-16 15:28:58.828	49.8s	0ms	harmon-queue	36.3%	0.0%	644 KB	6 MB	644 KB	6 MB	1.4 MB	770.9 KB	1852	3342	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/6c/84afb82af5286ffc9a1e51aeda503c	-	-
658	b4/8cee32	b900ae28-175a-4698-9bb1-8a168aea04f1	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE	-	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE (9)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:09.128	2024-10-16 15:28:48.707	2024-10-16 15:28:58.907	49.8s	0ms	harmon-queue	29.2%	0.0%	708 KB	6 MB	708 KB	6 MB	828.8 KB	443.9 KB	1125	1853	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/b4/8cee32fd6df886896b8bb62f1c89eb	-	-
661	b6/afb6ff	3690e9c0-ba63-4687-bed4-c27df03e6285	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE	-	RUN:HV:TAXONOMY:SUMMARIZE_BBMERGE (10)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:09.242	2024-10-16 15:28:48.708	2024-10-16 15:28:58.921	49.7s	0ms	harmon-queue	22.7%	0.0%	712 KB	6 MB	712 KB	6 MB	1 MB	558.2 KB	1402	2270	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/b6/afb6ffef43e8534583f9dcc4b697df	-	-
660	15/10dc53	0c6c7ec2-47a5-4d86-a37c-54092ae6afa6	RUN:HV:TAXONOMY:JOIN_FASTQ	-	RUN:HV:TAXONOMY:JOIN_FASTQ (10)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:28:09.294	2024-10-16 15:28:48.709	2024-10-16 15:28:58.934	49.6s	4.6s	harmon-queue	112.5%	0.0%	42.8 MB	1.4 GB	44.2 MB	1.4 GB	7.5 MB	2 MB	2514	68	0	168 KB	108	50	-	s3://nao-harmon/test-dedup-cc2021/work/15/10dc5378903141a9425fb7518bc9fa	-	-
666	82/02f7f3	1d5a1e75-b828-4b3d-b8cf-ac7243e1ad79	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (18)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:28:19.036	2024-10-16 15:28:48.709	2024-10-16 15:28:59.006	40s	477ms	harmon-queue	79.2%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	7.4 MB	1.6 KB	1140	16	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/82/02f7f3108527e6fe67865da6582f21	-	-
669	90/79bf07	4330b421-59a2-46fe-8caf-c06ec56eb9a7	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (2)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:28:19.096	2024-10-16 15:28:48.710	2024-10-16 15:28:59.036	39.9s	2.6s	harmon-queue	157.4%	0.1%	123.6 MB	4.4 GB	123.6 MB	4.4 GB	17.7 MB	6.8 KB	2261	25	0	0	51	89	-	s3://nao-harmon/test-dedup-cc2021/work/90/79bf070a35f349cda915d7bbf8c9fb	-	-
668	c6/2f41ee	1c7b6e95-9a76-4ac4-8b64-a947587875fa	RUN:HV:TAXONOMY:BRACKEN	-	RUN:HV:TAXONOMY:BRACKEN (2)	COMPLETED	0	-	wave.seqera.io/wt/9dfc3002c8d7/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-16 15:28:19.137	2024-10-16 15:28:48.711	2024-10-16 15:28:59.114	40s	903ms	harmon-queue	57.5%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	5.3 MB	29.4 KB	971	30	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/c6/2f41ee41da86f356661f33617ba30c	-	-
673	22/ebdb81	ed08b47f-8edb-425f-a790-623e4c620257	RUN:HV:PROCESS_KRAKEN_HV	-	RUN:HV:PROCESS_KRAKEN_HV (3)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:28:28.985	2024-10-16 15:28:48.711	2024-10-16 15:28:59.191	30.2s	6.2s	harmon-queue	111.4%	0.1%	333.7 MB	1.8 GB	333.7 MB	1.8 GB	197.3 MB	200.4 KB	25361	31	0	112 KB	61	78	-	s3://nao-harmon/test-dedup-cc2021/work/22/ebdb81c33c68b5eea585fa9643c211	-	-
671	d1/8935e6	e9fd88e0-ddc4-4d5c-bd6f-feac11e26ac8	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (3)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:28:29.030	2024-10-16 15:28:48.848	2024-10-16 15:28:59.279	30.2s	2.7s	harmon-queue	156.3%	0.0%	119.8 MB	4.4 GB	119.8 MB	4.4 GB	17.7 MB	2.2 KB	2261	23	0	0	53	103	-	s3://nao-harmon/test-dedup-cc2021/work/d1/8935e6979a839768b8d0ab14371b67	-	-
675	3c/43508a	2f1b1464-cfad-4948-aaa3-906c62f08140	RUN:HV:TAXONOMY:BBMERGE	-	RUN:HV:TAXONOMY:BBMERGE (12)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:28:29.023	2024-10-16 15:28:48.847	2024-10-16 15:28:59.266	30.2s	1.2s	harmon-queue	686.4%	0.0%	93.6 MB	8.1 GB	93.9 MB	8.1 GB	19.1 MB	14.5 MB	3232	557	0	32 KB	35	0	-	s3://nao-harmon/test-dedup-cc2021/work/3c/43508ad0a6804ebdc3b9f6253606b3	-	-
682	b9/2a7438	72f943f6-138b-4a52-8c4b-155158d235bf	RUN:HV:TAXONOMY:BRACKEN	-	RUN:HV:TAXONOMY:BRACKEN (4)	COMPLETED	0	-	wave.seqera.io/wt/9dfc3002c8d7/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-16 15:28:39.105	2024-10-16 15:28:49.019	2024-10-16 15:28:59.360	20.3s	542ms	harmon-queue	49.7%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	5.3 MB	32.4 KB	972	30	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/b9/2a74389e2da206a33af6675693cf80	-	-
689	9c/f058e2	59a1c284-5351-4413-a9e6-f6a110adf8aa	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP	-	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP (7)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:39.199	2024-10-16 15:28:49.021	2024-10-16 15:28:59.436	20.2s	1s	harmon-queue	34.8%	0.0%	648 KB	6 MB	648 KB	6 MB	3.1 MB	2.3 MB	4045	5928	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/9c/f058e2e9d8dbd7a2e9db63da348085	-	-
695	f2/6291d0	d5cca2e5-edcb-47b1-bb44-472e82788457	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_BRACKEN_REPORTS (2)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:28:49.195	2024-10-16 15:28:59.437	2024-10-16 15:28:59.510	10.3s	1.7s	harmon-queue	285.6%	0.0%	119.8 MB	4.4 GB	119.8 MB	4.4 GB	17.7 MB	1.9 KB	2261	23	0	0	63	16	-	s3://nao-harmon/test-dedup-cc2021/work/f2/6291d08746a7051510163ba5f3da78	-	-
635	f8/ca40f4	392b0fde-18c6-445d-8807-9f5d715b4cc1	RUN:PROFILE:TAXONOMY_NORIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_NORIBO:KRAKEN (17)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:26:39.046	2024-10-16 15:26:48.773	2024-10-16 15:29:08.703	2m 30s	2m 7s	harmon-queue	107.6%	31.8%	76.4 GB	78.9 GB	78.5 GB	79.6 GB	78 GB	79 MB	10029	13404	0	0	148281	56821	-	s3://nao-harmon/test-dedup-cc2021/work/f8/ca40f4b0c94320131efa3b21744009	-	-
691	a0/1b20b9	735bed93-f5b0-44b2-a43c-3ee4060bac21	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP	-	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP (8)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:39.269	2024-10-16 15:28:49.022	2024-10-16 15:29:08.800	29.5s	0ms	harmon-queue	47.0%	0.0%	648 KB	6 MB	648 KB	6 MB	3.9 MB	2.9 MB	5284	7374	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/a0/1b20b99c8feca531eb9b23fc5d77e9	-	-
650	90/ed46fe	08efc905-78b1-4e49-8b74-89d9c7e19f86	RUN:HV:PROCESS_KRAKEN_HV	-	RUN:HV:PROCESS_KRAKEN_HV (1)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:28:09.146	2024-10-16 15:28:48.708	2024-10-16 15:29:08.731	59.6s	7.8s	harmon-queue	120.6%	0.1%	333.6 MB	1.8 GB	333.6 MB	1.8 GB	197.4 MB	352 KB	25380	50	0	112 KB	122	40	-	s3://nao-harmon/test-dedup-cc2021/work/90/ed46fea28f4d0802fd2d02a1758725	-	-
688	6a/be1994	003daa31-ef6a-4450-8a65-9482846245a2	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP	-	RUN:HV:TAXONOMY:SUMMARIZE_DEDUP (6)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:28:39.122	2024-10-16 15:28:49.020	2024-10-16 15:29:08.788	29.7s	1s	harmon-queue	48.5%	0.0%	644 KB	6 MB	644 KB	6 MB	5.3 MB	4 MB	6950	9879	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/6a/be1994ea26c632dfd7dd93e1698d29	-	-
639	36/3a6af4	aafbccdc-fb16-4cef-911d-cd215db1b882	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (15)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:26:49.189	2024-10-16 15:26:58.646	2024-10-16 15:29:08.716	2m 20s	2m 4s	harmon-queue	557.9%	24.4%	58.6 GB	68 GB	58.6 GB	68.1 GB	38.8 GB	2.5 MB	2542249	472	80 KB	304 KB	25	0	-	s3://nao-harmon/test-dedup-cc2021/work/36/3a6af4bf16cbbe511ce17d33e0f887	-	-
667	2f/042fed	06d415ff-08c2-459b-a499-c1aab3ed0d15	RUN:HV:PROCESS_KRAKEN_HV	-	RUN:HV:PROCESS_KRAKEN_HV (2)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:28:19.088	2024-10-16 15:28:48.710	2024-10-16 15:29:18.630	59.5s	19.1s	harmon-queue	105.1%	0.1%	333.8 MB	1.8 GB	333.8 MB	1.8 GB	198.9 MB	1.8 MB	25565	237	0	112 KB	403	99	-	s3://nao-harmon/test-dedup-cc2021/work/2f/042fed1c9147688ed998c38958e8a6	-	-
640	7f/e9f34a	e6bfd10a-768c-4477-be4b-23f9c31f5e42	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (16)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:26:49.135	2024-10-16 15:26:58.646	2024-10-16 15:29:18.617	2m 29s	2m 5s	harmon-queue	450.7%	24.3%	58.2 GB	68 GB	58.2 GB	68.1 GB	38.8 GB	1.9 MB	2542210	394	0	448 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/7f/e9f34a52104c2cd47848e355f75e17	-	-
702	4a/661eec	fad3cd89-20d0-4ebc-8259-e640a4b21639	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE	-	RUN:HV:TAXONOMY:CLUMPIFY_SINGLE (11)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:28:59.227	2024-10-16 15:29:28.692	2024-10-16 15:29:28.713	29.5s	897ms	harmon-queue	599.4%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	19.7 MB	14.5 MB	3326	722	0	32 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/4a/661eecf2931a07dbae381725cda5d5	-	-
712	82/4b86c1	7571f897-bca0-4716-ab5b-58386f684184	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED	-	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED (15)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:29:09.056	2024-10-16 15:29:28.714	2024-10-16 15:29:28.744	19.7s	925ms	harmon-queue	575.8%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	21.9 MB	15.8 MB	3463	748	0	32 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/82/4b86c17ba213c6c72cf217613084bb	-	-
683	4b/1f3c21	da940812-f2a6-4064-a4be-72a5e8594715	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS	-	RUN:HV:TAXONOMY:LABEL_KRAKEN_REPORTS (4)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:28:38.948	2024-10-16 15:28:48.995	2024-10-16 15:29:28.690	49.7s	2.1s	harmon-queue	203.2%	0.1%	130.6 MB	4.9 GB	130.8 MB	4.9 GB	17.7 MB	7.3 KB	2261	25	0	0	116	60	-	s3://nao-harmon/test-dedup-cc2021/work/4b/1f3c216bf2b41a4a5af4b909e8ab8f	-	-
